Timestamp                       Thread     Type        Activity             PID    TTL  
2025-07-31 14:26:43.518844-0600 0x3c03a8c  Default     0x0                  5495   0    diaryx: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x1220022c0 - [PID=5500, throttler=0x122003490] ProcessThrottler::Activity::Activity: Starting foreground activity / 'WebPageProxy::runJavaScriptInFrameInScriptWorld'
2025-07-31 14:26:43.520181-0600 0x3c03a8c  Default     0x0                  5495   0    diaryx: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x1220022c0 - [PID=5500, throttler=0x122003490] ProcessThrottler::Activity::invalidate: Ending foreground activity / 'WebPageProxy::runJavaScriptInFrameInScriptWorld'
2025-07-31 14:26:43.601563-0600 0x3c03a8c  Default     0x0                  5495   0    diaryx: (AppKit) [com.apple.AppKit:StateRestoration] -[NSPersistentUIManager flushAllChanges]
2025-07-31 14:26:43.601580-0600 0x3c03a8c  Default     0x0                  5495   0    diaryx: (AppKit) [com.apple.AppKit:StateRestoration] -[NSPersistentUIManager flushAllChanges] Emptying for initial flush.
2025-07-31 14:26:43.608613-0600 0x3c03a8c  Default     0x0                  5495   0    diaryx: (AppKit) [com.apple.AppKit:StateRestoration] -[NSPersistentUIManager flushAllChanges] finishing enqueued operations
2025-07-31 14:26:43.608633-0600 0x3c03af3  Default     0x0                  5495   0    diaryx: (AppKit) [com.apple.AppKit:StateRestoration] -[NSPersistentUIManager flushAllChanges]_block_invoke asyncing to main queue
2025-07-31 14:26:43.608712-0600 0x3c03ab0  Default     0x0                  5495   0    diaryx: (AppKit) [com.apple.AppKit:StateRestoration] -[NSPersistentUIManager flushAllChanges]_block_invoke writing records
2025-07-31 14:26:44.179355-0600 0x3c03a8c  Activity    0x6130f9e            5495   0    diaryx: (CoreFoundation) Loading Preferences From User CFPrefsD
2025-07-31 14:26:44.262810-0600 0x3c03a8c  Default     0x0                  5495   0    diaryx: (libxpc.dylib) [com.apple.xpc:connection] [0x1369219b0] activating connection: mach=true listener=false peer=false name=com.apple.AuthenticationServicesCore.AuthenticationServicesAgent
2025-07-31 14:26:44.390914-0600 0x3c03af3  Default     0x0                  5495   2    diaryx: (LaunchServices) [com.apple.launchservices:db] NotifyToken::RegisterDispatch(user.uid.501.com.apple.LaunchServices.database) fired for session key <private>
2025-07-31 14:26:44.929418-0600 0x3c03af4  Default     0x0                  5495   0    diaryx: (WebKit) [com.apple.WebKit:ScrollAnimations] MomentumEventDispatcher interrupting synthetic momentum phase
2025-07-31 14:26:45.225297-0600 0x3c03a8c  Default     0x0                  5495   0    diaryx: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x122002e60 NavigationState is releasing background process assertion because a page load completed
2025-07-31 14:26:45.225352-0600 0x3c03a8c  Default     0x0                  5495   0    diaryx: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x122005290 - [PID=5500, throttler=0x122003490] ProcessThrottler::Activity::invalidate: Ending background activity / 'Page Load'
2025-07-31 14:26:45.652352-0600 0x3c03a8c  Default     0x0                  5495   0    diaryx: (AppKit) [com.apple.AppKit:Window] parent <TaoWindow: 0x1064351b0> windowNumber=2495e remove <NSWindow: 0x114e1f780> windowNumber=24961 from group
2025-07-31 14:26:45.652375-0600 0x3c03a8c  Default     0x0                  5495   0    diaryx: (AppKit) [com.apple.AppKit:Window] parent <TaoWindow: 0x1064351b0> windowNumber=2495e add <NSWindow: 0x114e1f780> windowNumber=24961 to group
2025-07-31 14:26:45.652559-0600 0x3c03a8c  Default     0x0                  5495   0    diaryx: (AppKit) [com.apple.AppKit:Window] order window: 24961 op: 1 relative: 2495e related: 0
2025-07-31 14:26:45.675827-0600 0x3c03a8c  Default     0x0                  5495   0    diaryx: (AppKit) [com.apple.AppKit:Window] parent <TaoWindow: 0x1064351b0> windowNumber=2495e remove <NSWindow: 0x114e1f780> windowNumber=24961 from group
2025-07-31 14:26:45.675925-0600 0x3c03a8c  Default     0x0                  5495   0    diaryx: (AppKit) [com.apple.AppKit:Window] window <NSWindow: 0x114e1f780> windowNumber=24961 finishing close
2025-07-31 14:26:45.676083-0600 0x3c03a8c  Default     0x0                  5495   0    diaryx: (AppKit) [com.apple.AppKit:Window] order window: 24961 op: 0 relative: 0 related: 0
2025-07-31 14:26:45.706450-0600 0x3c03cb0  Activity    0x6131471            5495   0    diaryx: (CoreFoundation) Loading Preferences From User CFPrefsD
2025-07-31 14:26:45.717781-0600 0x3c03a8c  Default     0x0                  5495   0    diaryx: (AppKit) [com.apple.AppKit:Window] order window front conditionally: 2495e related: 0
2025-07-31 14:26:45.718176-0600 0x3c03a8c  Default     0x0                  5495   0    diaryx: (AppKit) [com.apple.AppKit:Window] parent <TaoWindow: 0x1064351b0> windowNumber=2495e remove <_NSAlertPanel: 0x114e29080> windowNumber=24962 from group
2025-07-31 14:26:45.718245-0600 0x3c03a8c  Default     0x0                  5495   0    diaryx: (AppKit) [com.apple.AppKit:Window] parent <TaoWindow: 0x1064351b0> windowNumber=2495e add <_NSAlertPanel: 0x114e29080> windowNumber=24962 to group
2025-07-31 14:26:45.719695-0600 0x3c03a8c  Default     0x0                  5495   0    diaryx: (AppKit) [com.apple.AppKit:Window] order window: 24962 op: 1 relative: 2495e related: 0
2025-07-31 14:26:45.792638-0600 0x3c03ac7  Activity    0x613147a            5495   0    diaryx: (RunningBoardServices) didChangeInheritances
2025-07-31 14:26:45.828683-0600 0x3c03cb1  Activity    0x613147f            5495   0    diaryx: (RunningBoardServices) didChangeInheritances
2025-07-31 14:26:45.851132-0600 0x3c03cb0  Activity    0x6131533            5495   0    diaryx: (RunningBoardServices) didChangeInheritances
2025-07-31 14:26:45.952423-0600 0x3c03ac7  Activity    0x61315f0            5495   0    diaryx: (RunningBoardServices) didChangeInheritances
2025-07-31 14:26:45.982858-0600 0x3c03a8c  Default     0x0                  5495   0    diaryx: (AppKit) [com.apple.AppKit:Window] parent <TaoWindow: 0x1064351b0> windowNumber=2495e remove <_NSAlertPanel: 0x114e29080> windowNumber=24962 from group
2025-07-31 14:26:45.982993-0600 0x3c03a8c  Default     0x0                  5495   0    diaryx: (AppKit) [com.apple.AppKit:Window] parent <TaoWindow: 0x1064351b0> windowNumber=2495e add <_NSAlertPanel: 0x114e29080> windowNumber=24962 to group
2025-07-31 14:26:45.983144-0600 0x3c03a8c  Default     0x0                  5495   0    diaryx: (AppKit) [com.apple.AppKit:Window] order window: 24962 op: 1 relative: 2495e related: 0
2025-07-31 14:26:45.985295-0600 0x3c03a8c  Default     0x0                  5495   0    diaryx: (WebKit) [com.apple.WebKit:ProcessSwapping] 0x122000a00 - [PID=0] WebProcessCache::setApplicationIsActive: (isActive=0)
2025-07-31 14:26:45.985655-0600 0x3c03a8c  Default     0x0                  5495   0    diaryx: (AppKit) [com.apple.AppKit:Window] order window front conditionally: 24962 related: 0
2025-07-31 14:26:45.985672-0600 0x3c03a8c  Default     0x0                  5495   0    diaryx: (AppKit) [com.apple.AppKit:Window] order window: 2495e op: -1 relative: 24962 related: 0
2025-07-31 14:26:45.986130-0600 0x3c03a8c  Default     0x0                  5495   0    diaryx: (WebKit) [com.apple.WebKit:ProcessSwapping] 0x122000a00 - [PID=0] WebProcessCache::setApplicationIsActive: (isActive=1)
2025-07-31 14:26:45.986616-0600 0x3c03a8c  Default     0x0                  5495   0    diaryx: (WebKit) [com.apple.WebKit:ProcessSwapping] 0x122000a00 - [PID=0] WebProcessCache::setApplicationIsActive: (isActive=0)
2025-07-31 14:26:46.089151-0600 0x3c03a8c  Default     0x0                  5495   0    diaryx: (AppKit) [com.apple.AppKit:StateRestoration] -[NSPersistentUIManager flushAllChanges]
2025-07-31 14:26:46.090366-0600 0x3c03a8c  Default     0x0                  5495   0    diaryx: (AppKit) [com.apple.AppKit:StateRestoration] -[NSPersistentUIManager flushAllChanges] finishing enqueued operations
2025-07-31 14:26:46.090397-0600 0x3c03cb0  Default     0x0                  5495   0    diaryx: (AppKit) [com.apple.AppKit:StateRestoration] -[NSPersistentUIManager flushAllChanges]_block_invoke asyncing to main queue
2025-07-31 14:26:46.090398-0600 0x3c03a8c  Default     0x0                  5495   0    diaryx: (AppKit) [com.apple.AppKit:StateRestoration] -[NSPersistentUIManager flushAllChanges]
2025-07-31 14:26:46.090423-0600 0x3c03cb0  Default     0x0                  5495   0    diaryx: (AppKit) [com.apple.AppKit:StateRestoration] -[NSPersistentUIManager flushAllChanges]_block_invoke writing records
2025-07-31 14:26:46.090559-0600 0x3c03a8c  Default     0x0                  5495   0    diaryx: (AppKit) [com.apple.AppKit:StateRestoration] -[NSPersistentUIManager flushAllChanges] finishing enqueued operations
2025-07-31 14:26:46.090588-0600 0x3c03cb0  Default     0x0                  5495   0    diaryx: (AppKit) [com.apple.AppKit:StateRestoration] -[NSPersistentUIManager flushAllChanges]_block_invoke asyncing to main queue
2025-07-31 14:26:46.090612-0600 0x3c03ac7  Default     0x0                  5495   0    diaryx: (AppKit) [com.apple.AppKit:StateRestoration] -[NSPersistentUIManager flushAllChanges]_block_invoke writing records
2025-07-31 14:26:51.195243-0600 0x3c03a8c  Default     0x0                  5495   0    diaryx: (WebKit) [com.apple.WebKit:ProcessSwapping] 0x122000a00 - [PID=0] WebProcessCache::setApplicationIsActive: (isActive=1)
2025-07-31 14:26:51.221510-0600 0x3c03cb2  Activity    0x61315f8            5495   0    diaryx: (RunningBoardServices) didChangeInheritances
2025-07-31 14:26:51.252265-0600 0x3c03cb2  Activity    0x61315f9            5495   0    diaryx: (RunningBoardServices) didChangeInheritances
2025-07-31 14:26:52.099301-0600 0x3c03a8c  Activity    0x61315fa            5495   0    diaryx: (AppKit) trackMouse send action on mouseUp
2025-07-31 14:26:52.099351-0600 0x3c03a8c  Activity    0x61315fb            5495   0    diaryx: (AppKit) sendActionFrom:
2025-07-31 14:26:52.099707-0600 0x3c03a8c  Activity    0x61315fc            5495   0    diaryx: (AppKit) sendAction:
2025-07-31 14:26:52.100834-0600 0x3c03cb2  Default     0x0                  5495   2    diaryx: (LaunchServices) [com.apple.launchservices:default] LSExceptions shared instance invalidated for timeout.
2025-07-31 14:26:52.100986-0600 0x3c03a8c  Default     0x61315fc            5495   0    diaryx: (AppKit) [com.apple.AppKit:Window] order window front conditionally: 2495e related: 0
2025-07-31 14:26:52.104801-0600 0x3c03a8c  Default     0x61315fc            5495   0    diaryx: (AppKit) [com.apple.AppKit:Window] order window front conditionally: 2495e related: 0
2025-07-31 14:26:52.366368-0600 0x3c03a8c  Default     0x61315fc            5495   0    diaryx: (AppKit) [com.apple.AppKit:Window] parent <TaoWindow: 0x1064351b0> windowNumber=2495e remove <_NSAlertPanel: 0x114e29080> windowNumber=24962 from group
2025-07-31 14:26:52.368167-0600 0x3c03a8c  Default     0x61315fc            5495   0    diaryx: (AppKit) [com.apple.AppKit:Window] order window: 24962 op: 0 relative: 0 related: 0
2025-07-31 14:26:52.368421-0600 0x3c03a8c  Default     0x61315fc            5495   0    diaryx: (AppKit) [com.apple.AppKit:Window] order window: 24962 op: 0 relative: 0 related: 0
2025-07-31 14:26:52.627231-0600 0x3c03a8c  Default     0x0                  5495   0    diaryx: (AppKit) [com.apple.AppKit:Window] parent <TaoWindow: 0x1064351b0> windowNumber=2495e remove <NSWindow: 0x136809e30> windowNumber=24963 from group
2025-07-31 14:26:52.627290-0600 0x3c03a8c  Default     0x0                  5495   0    diaryx: (AppKit) [com.apple.AppKit:Window] parent <TaoWindow: 0x1064351b0> windowNumber=2495e add <NSWindow: 0x136809e30> windowNumber=24963 to group
2025-07-31 14:26:52.627628-0600 0x3c03a8c  Default     0x0                  5495   0    diaryx: (AppKit) [com.apple.AppKit:Window] order window: 24963 op: 1 relative: 2495e related: 0
2025-07-31 14:26:52.716027-0600 0x3c03a8c  Default     0x0                  5495   0    diaryx: (AppKit) [com.apple.AppKit:Window] parent <TaoWindow: 0x1064351b0> windowNumber=2495e remove <NSWindow: 0x136809e30> windowNumber=24963 from group
2025-07-31 14:26:52.716239-0600 0x3c03a8c  Default     0x0                  5495   0    diaryx: (AppKit) [com.apple.AppKit:Window] window <NSWindow: 0x136809e30> windowNumber=24963 finishing close
2025-07-31 14:26:52.716526-0600 0x3c03a8c  Default     0x0                  5495   0    diaryx: (AppKit) [com.apple.AppKit:Window] order window: 24963 op: 0 relative: 0 related: 0
2025-07-31 14:26:53.132457-0600 0x3c03a8c  Default     0x0                  5495   0    diaryx: (libxpc.dylib) [com.apple.xpc:connection] [0x60000389d860] activating connection: mach=true listener=false peer=false name=com.apple.pbs.fetch_services
2025-07-31 14:26:53.140880-0600 0x3c03a8c  Activity    0x6131acf            5495   0    diaryx: (CoreFoundation) Loading Preferences From User CFPrefsD
2025-07-31 14:26:53.142722-0600 0x3c03a8c  Default     0x0                  5495   0    diaryx: (libxpc.dylib) [com.apple.xpc:connection] [0x114e22a00] activating connection: mach=true listener=false peer=false name=com.apple.siri.VoiceShortcuts.xpc
2025-07-31 14:26:53.142785-0600 0x3c03a8c  Default     0x0                  5495   0    diaryx: (VoiceShortcutClient) [com.apple.shortcuts:VoiceShortcutClient] -[VCVoiceShortcutClient unsafeSetupXPCConnection] <private> XPCConnection=<private> resumed to machServiceName=com.apple.siri.VoiceShortcuts.xpc
2025-07-31 14:26:53.175279-0600 0x3c03a8c  Default     0x0                  5495   0    diaryx: (libxpc.dylib) [com.apple.xpc:connection] [0x60000389d860] invalidated after the last release of the connection object
2025-07-31 14:26:53.179948-0600 0x3c03a8c  Default     0x0                  5495   0    diaryx: (libxpc.dylib) [com.apple.xpc:connection] [0x114f216b0] activating connection: mach=true listener=false peer=false name=com.apple.inputanalyticsd
2025-07-31 14:26:53.182064-0600 0x3c03a8c  Default     0x0                  5495   0    diaryx: (IOKit) [com.apple.iohid:oversized] Released connection: 3BAD85B6-5BFD-47B2-BB99-0250EE23831C
{
    UUID = "3BAD85B6-5BFD-47B2-BB99-0250EE23831C";
    caller = "HIToolbox: _TISCopyAttachedKeyboardLanguages + 112";
    dispatchQueue = 0;
    eventCount = 0;
    eventMask = 0;
    port = 61195;
    resetCount = 0;
    runloop = 0;
    services =     (
        4302932672
    );
    virtualServices =     (
    );
}
2025-07-31 14:26:53.182114-0600 0x3c03a8c  Activity    0x6131ae0            5495   0    diaryx: (AppKit) performKeyEquivalent:
2025-07-31 14:26:53.182351-0600 0x3c03a8c  Activity    0x6131ae2            5495   0    diaryx: (AppKit) sendAction:
2025-07-31 14:26:53.182361-0600 0x3c03a8c  Default     0x6131ae2            5495   0    diaryx: (AppKit) [com.apple.AppKit:Application] terminate:
2025-07-31 14:26:53.182370-0600 0x3c03a8c  Default     0x6131ae2            5495   0    diaryx: (AppKit) [com.apple.AppKit:AutomaticTermination] void _NSDisableAutomaticTerminationAndLog(NSString *) Terminating
2025-07-31 14:26:53.182378-0600 0x3c03a8c  Default     0x6131ae2            5495   0    diaryx: (AppKit) [com.apple.AppKit:Application] -[NSApplication _setShouldRestoreStateOnNextLaunch:] shouldRestore=0
2025-07-31 14:26:53.182385-0600 0x3c03a8c  Default     0x6131ae2            5495   0    diaryx: (AppKit) [com.apple.AppKit:StateRestoration] -[NSApplication _pushPersistentStateTerminationGeneration] sPersistentStateTerminateStackHeight -> 1
2025-07-31 14:26:53.182397-0600 0x3c03a8c  Default     0x6131ae2            5495   0    diaryx: (AppKit) [com.apple.AppKit:StateRestoration] -[NSPersistentUIManager discardAllPersistentStateAndClose]
2025-07-31 14:26:53.182413-0600 0x3c03a8c  Default     0x6131ae2            5495   0    diaryx: (AppKit) [com.apple.AppKit:StateRestoration] -[NSPersistentUIManager _waitForPendingChangesToFinish] finishing pending changes
2025-07-31 14:26:53.182419-0600 0x3c03a8c  Default     0x6131ae2            5495   0    diaryx: (AppKit) [com.apple.AppKit:StateRestoration] -[NSPersistentUIManager _finishEncodingImmediatelyWithCompletionHandler:] _encodingQueue=0x600000592c50
